,Unnamed: 0,gm,make_model,make,mileage_raw,price_raw,model_trim_raw,year_make_raw,platform,mileage,price,model,trim,year,car_key,car_id_x,horsepower,torque,displacement,cylinders,top_speed,accel,qmile_time,qmile_speed,weight,fuel_type,fuel_economy,quality_rating,amenity_rating,reliability_rating,car_id_y
2308,2309,False,Toyota Highlander,Toyota,"73,000 miles",26998,Highlander XLE,2018 Toyota,carmax,73000,26998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2309,2310,False,Toyota Highlander,Toyota,"69,000 miles",26998,Highlander XLE,2018 Toyota,carmax,69000,26998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2310,2311,False,Toyota Highlander,Toyota,"99,000 miles",22998,Highlander XLE,2018 Toyota,carmax,99000,22998,Highlander,XLE,2018,2018-toyota-highlander-xle,258466460320870011325265116146557903966,299,263,3.5,6,130,7.0,15.6,94,1950,petrol,20,76,65,88,258466460320870011325265116146557903966
2311,2312,False,Toyota Land Cruiser,Toyota,"51,000 miles",63998,Land Cruiser,2018 Toyota,carmax,51000,63998,Land Cruiser,-,2018,2018-toyota-land cruiser--,75835031187548671215093017838458563584,381,401,5.7,8,130,7.5,15.8,94,2540,Petrol,13,80,65,94,75835031187548671215093017838458563584
2312,2313,False,Toyota Sequoia,Toyota,"97,000 miles",29998,Sequoia SR5,2018 Toyota,carmax,97000,29998,Sequoia,SR5,2018,2018-toyota-sequoia-sr5,37478945859776263237336572705644877598,381,401,5.7,8,112,6.5,15.0,94,2495,petrol,13,68,58,84,37478945859776263237336572705644877598
2313,2314,False,Toyota Sequoia,Toyota,"51,000 miles",42998,Sequoia SR5,2018 Toyota,carmax,51000,42998,Sequoia,SR5,2018,2018-toyota-sequoia-sr5,37478945859776263237336572705644877598,381,401,5.7,8,112,6.5,15.0,94,2495,petrol,13,68,58,84,37478945859776263237336572705644877598
2314,2315,False,Toyota Sequoia,Toyota,"45,000 miles",42998,Sequoia SR5,2018 Toyota,carmax,45000,42998,Sequoia,SR5,2018,2018-toyota-sequoia-sr5,37478945859776263237336572705644877598,381,401,5.7,8,112,6.5,15.0,94,2495,petrol,13,68,58,84,37478945859776263237336572705644877598
2315,2316,True,Cadillac Escalade,Cadillac,"38,000 miles",39998,Escalade,2019 Cadillac,carmax,38000,39998,Escalade,-,2019,2019-cadillac-escalade--,262612424836929008306892239665331648972,426,460,6.2,8,112,6.1,14.6,98,2650,petrol,14,80,86,62,262612424836929008306892239665331648972
2316,2317,True,Cadillac Escalade,Cadillac,"51,000 miles",41998,Escalade ESV Luxury,2019 Cadillac,carmax,51000,41998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2317,2318,True,Cadillac Escalade,Cadillac,"55,000 miles",48998,Escalade ESV Platinum,2019 Cadillac,carmax,55000,48998,Escalade,Platinum,2019,2019-cadillac-escalade-platinum,166604427453840174043560194511343436008,426,460,6.2,8,112,6.1,14.5,98,2700,petrol,14,84,89,60,166604427453840174043560194511343436008
2318,2319,True,Cadillac Escalade,Cadillac,"53,000 miles",46998,Escalade ESV Platinum,2019 Cadillac,carmax,53000,46998,Escalade,Platinum,2019,2019-cadillac-escalade-platinum,166604427453840174043560194511343436008,426,460,6.2,8,112,6.1,14.5,98,2700,petrol,14,84,89,60,166604427453840174043560194511343436008
2319,2320,True,Cadillac Escalade,Cadillac,"48,000 miles",44998,Escalade ESV Premium Luxury,2019 Cadillac,carmax,48000,44998,Escalade,Premium Luxury,2019,2019-cadillac-escalade-premium luxury,81891062783368118069575580747927706376,426,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,80,84,62,81891062783368118069575580747927706376
2320,2321,True,Cadillac Escalade,Cadillac,"52,000 miles",41998,Escalade ESV Premium Luxury,2019 Cadillac,carmax,52000,41998,Escalade,Premium Luxury,2019,2019-cadillac-escalade-premium luxury,81891062783368118069575580747927706376,426,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,80,84,62,81891062783368118069575580747927706376
2321,2322,True,Cadillac Escalade,Cadillac,"58,000 miles",43998,Escalade ESV Premium Luxury,2019 Cadillac,carmax,58000,43998,Escalade,Premium Luxury,2019,2019-cadillac-escalade-premium luxury,81891062783368118069575580747927706376,426,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,80,84,62,81891062783368118069575580747927706376
2322,2323,True,Cadillac Escalade,Cadillac,"54,000 miles",44998,Escalade Luxury,2019 Cadillac,carmax,54000,44998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2323,2324,True,Cadillac Escalade,Cadillac,"48,000 miles",42998,Escalade Luxury,2019 Cadillac,carmax,48000,42998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2324,2325,True,Cadillac Escalade,Cadillac,"50,000 miles",43998,Escalade Luxury,2019 Cadillac,carmax,50000,43998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2325,2326,True,Cadillac Escalade,Cadillac,"48,000 miles",42998,Escalade Luxury,2019 Cadillac,carmax,48000,42998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2326,2327,True,Cadillac Escalade,Cadillac,"56,000 miles",39998,Escalade Luxury,2019 Cadillac,carmax,56000,39998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2327,2328,True,Cadillac Escalade,Cadillac,"29,000 miles",46998,Escalade Luxury,2019 Cadillac,carmax,29000,46998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2328,2329,True,Cadillac Escalade,Cadillac,"55,000 miles",41998,Escalade Luxury,2019 Cadillac,carmax,55000,41998,Escalade,Luxury,2019,2019-cadillac-escalade-luxury,33568528407433582561425563179264642996,414,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,85,88,63,33568528407433582561425563179264642996
2329,2330,True,Cadillac Escalade,Cadillac,"38,000 miles",52998,Escalade Platinum,2019 Cadillac,carmax,38000,52998,Escalade,Platinum,2019,2019-cadillac-escalade-platinum,166604427453840174043560194511343436008,426,460,6.2,8,112,6.1,14.5,98,2700,petrol,14,84,89,60,166604427453840174043560194511343436008
2330,2331,True,Cadillac Escalade,Cadillac,"53,000 miles",45998,Escalade Platinum,2019 Cadillac,carmax,53000,45998,Escalade,Platinum,2019,2019-cadillac-escalade-platinum,166604427453840174043560194511343436008,426,460,6.2,8,112,6.1,14.5,98,2700,petrol,14,84,89,60,166604427453840174043560194511343436008
2331,2332,True,Cadillac Escalade,Cadillac,"54,000 miles",44998,Escalade Platinum,2019 Cadillac,carmax,54000,44998,Escalade,Platinum,2019,2019-cadillac-escalade-platinum,166604427453840174043560194511343436008,426,460,6.2,8,112,6.1,14.5,98,2700,petrol,14,84,89,60,166604427453840174043560194511343436008
2332,2333,True,Cadillac Escalade,Cadillac,"55,000 miles",45998,Escalade Premium Luxury,2019 Cadillac,carmax,55000,45998,Escalade,Premium Luxury,2019,2019-cadillac-escalade-premium luxury,81891062783368118069575580747927706376,426,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,80,84,62,81891062783368118069575580747927706376
2333,2334,True,Cadillac Escalade,Cadillac,"31,000 miles",51998,Escalade Premium Luxury,2019 Cadillac,carmax,31000,51998,Escalade,Premium Luxury,2019,2019-cadillac-escalade-premium luxury,81891062783368118069575580747927706376,426,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,80,84,62,81891062783368118069575580747927706376
2334,2335,True,Cadillac Escalade,Cadillac,"55,000 miles",43998,Escalade Premium Luxury,2019 Cadillac,carmax,55000,43998,Escalade,Premium Luxury,2019,2019-cadillac-escalade-premium luxury,81891062783368118069575580747927706376,426,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,80,84,62,81891062783368118069575580747927706376
2335,2336,True,Cadillac Escalade,Cadillac,"30,000 miles",47998,Escalade Premium Luxury,2019 Cadillac,carmax,30000,47998,Escalade,Premium Luxury,2019,2019-cadillac-escalade-premium luxury,81891062783368118069575580747927706376,426,460,6.2,8,112,6.1,14.5,98,2630,petrol,14,80,84,62,81891062783368118069575580747927706376
2336,2337,True,Chevrolet Suburban 1500,Chevrolet,"57,000 miles",36998,Suburban 1500 LS,2019 Chevrolet,carmax,57000,36998,Suburban 1500,LS,2019,2019-chevrolet-suburban 1500-ls,328833118670416885240483409831966551065,355,383,5.3,8,112,7.5,15.8,92,2460,petrol,16,66,46,71,328833118670416885240483409831966551065
2337,2338,True,Chevrolet Suburban 1500,Chevrolet,"48,000 miles",37998,Suburban 1500 LT,2019 Chevrolet,carmax,48000,37998,Suburban 1500,LT,2019,2019-chevrolet-suburban 1500-lt,205525785686251987860515284250939259227,360,383,5.3,8,112,7.5,15.8,92,2495,petrol,16,65,58,70,205525785686251987860515284250939259227
2338,2339,True,Chevrolet Suburban 1500,Chevrolet,"59,000 miles",41998,Suburban 1500 LT,2019 Chevrolet,carmax,59000,41998,Suburban 1500,LT,2019,2019-chevrolet-suburban 1500-lt,205525785686251987860515284250939259227,360,383,5.3,8,112,7.5,15.8,92,2495,petrol,16,65,58,70,205525785686251987860515284250939259227
2339,2340,True,Chevrolet Suburban 1500,Chevrolet,"60,000 miles",38998,Suburban 1500 LT,2019 Chevrolet,carmax,60000,38998,Suburban 1500,LT,2019,2019-chevrolet-suburban 1500-lt,205525785686251987860515284250939259227,360,383,5.3,8,112,7.5,15.8,92,2495,petrol,16,65,58,70,205525785686251987860515284250939259227
2340,2341,True,Chevrolet Suburban 1500,Chevrolet,"64,000 miles",32998,Suburban 1500 LT,2019 Chevrolet,carmax,64000,32998,Suburban 1500,LT,2019,2019-chevrolet-suburban 1500-lt,205525785686251987860515284250939259227,360,383,5.3,8,112,7.5,15.8,92,2495,petrol,16,65,58,70,205525785686251987860515284250939259227
2341,2342,True,Chevrolet Suburban 1500,Chevrolet,"57,000 miles",41998,Suburban 1500 LT,2019 Chevrolet,carmax,57000,41998,Suburban 1500,LT,2019,2019-chevrolet-suburban 1500-lt,205525785686251987860515284250939259227,360,383,5.3,8,112,7.5,15.8,92,2495,petrol,16,65,58,70,205525785686251987860515284250939259227
2342,2343,True,Chevrolet Suburban 1500,Chevrolet,"52,000 miles",38998,Suburban 1500 LT,2019 Chevrolet,carmax,52000,38998,Suburban 1500,LT,2019,2019-chevrolet-suburban 1500-lt,205525785686251987860515284250939259227,360,383,5.3,8,112,7.5,15.8,92,2495,petrol,16,65,58,70,205525785686251987860515284250939259227
2343,2344,True,Chevrolet Suburban 1500,Chevrolet,"57,000 miles",41998,Suburban 1500 Premier,2019 Chevrolet,carmax,57000,41998,Suburban 1500,Premier,2019,2019-chevrolet-suburban 1500-premier,27450854164035975129032508177507577311,355,383,5.3,8,112,7.2,15.8,90,2580,petrol,16,74,71,67,27450854164035975129032508177507577311
2344,2345,True,Chevrolet Suburban 1500,Chevrolet,"62,000 miles",42998,Suburban 1500 Premier,2019 Chevrolet,carmax,62000,42998,Suburban 1500,Premier,2019,2019-chevrolet-suburban 1500-premier,27450854164035975129032508177507577311,355,383,5.3,8,112,7.2,15.8,90,2580,petrol,16,74,71,67,27450854164035975129032508177507577311
2345,2346,True,Chevrolet Suburban 1500,Chevrolet,"61,000 miles",37998,Suburban 1500 Premier,2019 Chevrolet,carmax,61000,37998,Suburban 1500,Premier,2019,2019-chevrolet-suburban 1500-premier,27450854164035975129032508177507577311,355,383,5.3,8,112,7.2,15.8,90,2580,petrol,16,74,71,67,27450854164035975129032508177507577311
2346,2347,True,Chevrolet Suburban 1500,Chevrolet,"33,000 miles",45998,Suburban 1500 Premier,2019 Chevrolet,carmax,33000,45998,Suburban 1500,Premier,2019,2019-chevrolet-suburban 1500-premier,27450854164035975129032508177507577311,355,383,5.3,8,112,7.2,15.8,90,2580,petrol,16,74,71,67,27450854164035975129032508177507577311
2347,2348,True,Chevrolet Suburban 1500,Chevrolet,"51,000 miles",46998,Suburban 1500 Premier,2019 Chevrolet,carmax,51000,46998,Suburban 1500,Premier,2019,2019-chevrolet-suburban 1500-premier,27450854164035975129032508177507577311,355,383,5.3,8,112,7.2,15.8,90,2580,petrol,16,74,71,67,27450854164035975129032508177507577311
2348,2349,True,Chevrolet Tahoe,Chevrolet,"49,000 miles",34998,Tahoe LS,2019 Chevrolet,carmax,49000,34998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2349,2350,True,Chevrolet Tahoe,Chevrolet,"45,000 miles",32998,Tahoe LS,2019 Chevrolet,carmax,45000,32998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2350,2351,True,Chevrolet Tahoe,Chevrolet,"27,000 miles",37998,Tahoe LS,2019 Chevrolet,carmax,27000,37998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2351,2352,True,Chevrolet Tahoe,Chevrolet,"75,000 miles",27998,Tahoe LS,2019 Chevrolet,carmax,75000,27998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2352,2353,True,Chevrolet Tahoe,Chevrolet,"21,000 miles",34998,Tahoe LS,2019 Chevrolet,carmax,21000,34998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2353,2354,True,Chevrolet Tahoe,Chevrolet,"66,000 miles",29998,Tahoe LS,2019 Chevrolet,carmax,66000,29998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2354,2355,True,Chevrolet Tahoe,Chevrolet,"108,000 miles",22998,Tahoe LS,2019 Chevrolet,carmax,108000,22998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2355,2356,True,Chevrolet Tahoe,Chevrolet,"14,000 miles",39998,Tahoe LS,2019 Chevrolet,carmax,14000,39998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2356,2357,True,Chevrolet Tahoe,Chevrolet,"49,000 miles",33998,Tahoe LS,2019 Chevrolet,carmax,49000,33998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2357,2358,True,Chevrolet Tahoe,Chevrolet,"100,000 miles",26998,Tahoe LS,2019 Chevrolet,carmax,100000,26998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2358,2359,True,Chevrolet Tahoe,Chevrolet,"59,000 miles",31998,Tahoe LS,2019 Chevrolet,carmax,59000,31998,Tahoe,LS,2019,2019-chevrolet-tahoe-ls,309234358691888072302204917650172493754,360,383,5.3,8,112,6.5,15.0,95,2495,Petrol,16,58,48,70,309234358691888072302204917650172493754
2359,2360,True,Chevrolet Tahoe,Chevrolet,"47,000 miles",40998,Tahoe LT,2019 Chevrolet,carmax,47000,40998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2360,2361,True,Chevrolet Tahoe,Chevrolet,"91,000 miles",29998,Tahoe LT,2019 Chevrolet,carmax,91000,29998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2361,2362,True,Chevrolet Tahoe,Chevrolet,"76,000 miles",31998,Tahoe LT,2019 Chevrolet,carmax,76000,31998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2362,2363,True,Chevrolet Tahoe,Chevrolet,"69,000 miles",34998,Tahoe LT,2019 Chevrolet,carmax,69000,34998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2363,2364,True,Chevrolet Tahoe,Chevrolet,"83,000 miles",29998,Tahoe LT,2019 Chevrolet,carmax,83000,29998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2364,2365,True,Chevrolet Tahoe,Chevrolet,"49,000 miles",34998,Tahoe LT,2019 Chevrolet,carmax,49000,34998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2365,2366,True,Chevrolet Tahoe,Chevrolet,"100,000 miles",31998,Tahoe LT,2019 Chevrolet,carmax,100000,31998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2366,2367,True,Chevrolet Tahoe,Chevrolet,"75,000 miles",32998,Tahoe LT,2019 Chevrolet,carmax,75000,32998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2367,2368,True,Chevrolet Tahoe,Chevrolet,"60,000 miles",37998,Tahoe LT,2019 Chevrolet,carmax,60000,37998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2368,2369,True,Chevrolet Tahoe,Chevrolet,"44,000 miles",40998,Tahoe LT,2019 Chevrolet,carmax,44000,40998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2369,2370,True,Chevrolet Tahoe,Chevrolet,"91,000 miles",28998,Tahoe LT,2019 Chevrolet,carmax,91000,28998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2370,2371,True,Chevrolet Tahoe,Chevrolet,"69,000 miles",31998,Tahoe LT,2019 Chevrolet,carmax,69000,31998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
2371,2372,True,Chevrolet Tahoe,Chevrolet,"40,000 miles",37998,Tahoe LT,2019 Chevrolet,carmax,40000,37998,Tahoe,LT,2019,2019-chevrolet-tahoe-lt,237890746298579478528900103748636344545,360,383,5.3,8,112,6.5,15.0,95,2405,petrol,16,68,58,62,237890746298579478528900103748636344545
