"","gm","make_model","make","mileage_raw","price_raw","model_trim_raw","year_make_raw","platform","mileage","price","model","trim","year"
"3365",FALSE,"Toyota Highlander","Toyota","15,000 miles",42998,"Highlander Platinum","2022 Toyota","carmax",15000,42998,"Highlander","Platinum","2022"
"3366",FALSE,"Toyota Highlander","Toyota","17,000 miles",43998,"Highlander Platinum","2022 Toyota","carmax",17000,43998,"Highlander","Platinum","2022"
"3367",FALSE,"Toyota Highlander","Toyota","37,000 miles",39998,"Highlander Platinum","2022 Toyota","carmax",37000,39998,"Highlander","Platinum","2022"
"3368",FALSE,"Toyota Highlander","Toyota","20,000 miles",44998,"Highlander Platinum","2022 Toyota","carmax",20000,44998,"Highlander","Platinum","2022"
"3369",FALSE,"Toyota Highlander","Toyota","17,000 miles",46998,"Highlander Platinum","2022 Toyota","carmax",17000,46998,"Highlander","Platinum","2022"
"3370",FALSE,"Toyota Highlander","Toyota","56,000 miles",33998,"Highlander XLE","2022 Toyota","carmax",56000,33998,"Highlander","XLE","2022"
"3371",FALSE,"Toyota Highlander","Toyota","13,000 miles",41998,"Highlander XLE","2022 Toyota","carmax",13000,41998,"Highlander","XLE","2022"
"3372",FALSE,"Toyota Highlander","Toyota","16,000 miles",38998,"Highlander XLE","2022 Toyota","carmax",16000,38998,"Highlander","XLE","2022"
"3373",FALSE,"Toyota Highlander","Toyota","21,000 miles",37998,"Highlander XLE","2022 Toyota","carmax",21000,37998,"Highlander","XLE","2022"
"3374",FALSE,"Toyota Highlander","Toyota","26,000 miles",38998,"Highlander XLE","2022 Toyota","carmax",26000,38998,"Highlander","XLE","2022"
"3375",FALSE,"Toyota Highlander","Toyota","27,000 miles",38998,"Highlander XLE","2022 Toyota","carmax",27000,38998,"Highlander","XLE","2022"
"3376",FALSE,"Toyota Highlander","Toyota","40,000 miles",35998,"Highlander XLE","2022 Toyota","carmax",40000,35998,"Highlander","XLE","2022"
"3377",FALSE,"Toyota Highlander","Toyota","68,000 miles",31998,"Highlander XLE","2022 Toyota","carmax",68000,31998,"Highlander","XLE","2022"
"3378",FALSE,"Toyota Highlander","Toyota","47,000 miles",34998,"Highlander XLE","2022 Toyota","carmax",47000,34998,"Highlander","XLE","2022"
"3379",FALSE,"Toyota Highlander","Toyota","43,000 miles",34998,"Highlander XLE","2022 Toyota","carmax",43000,34998,"Highlander","XLE","2022"
"3380",FALSE,"Toyota Highlander","Toyota","38,000 miles",33998,"Highlander XLE","2022 Toyota","carmax",38000,33998,"Highlander","XLE","2022"
"3381",FALSE,"Toyota Highlander","Toyota","52,000 miles",31998,"Highlander XLE","2022 Toyota","carmax",52000,31998,"Highlander","XLE","2022"
"3382",FALSE,"Toyota Highlander","Toyota","96,000 miles",27998,"Highlander XLE","2022 Toyota","carmax",96000,27998,"Highlander","XLE","2022"
"3383",FALSE,"Toyota Highlander","Toyota","51,000 miles",34998,"Highlander XLE","2022 Toyota","carmax",51000,34998,"Highlander","XLE","2022"
"3384",FALSE,"Toyota Highlander","Toyota","73,000 miles",31998,"Highlander XLE","2022 Toyota","carmax",73000,31998,"Highlander","XLE","2022"
"3385",FALSE,"Toyota Highlander","Toyota","33,000 miles",36998,"Highlander XLE","2022 Toyota","carmax",33000,36998,"Highlander","XLE","2022"
"3386",FALSE,"Toyota Highlander","Toyota","100,000 miles",29998,"Highlander XLE","2022 Toyota","carmax",100000,29998,"Highlander","XLE","2022"
"3387",FALSE,"Toyota Highlander","Toyota","33,000 miles",35998,"Highlander XLE","2022 Toyota","carmax",33000,35998,"Highlander","XLE","2022"
"3388",FALSE,"Toyota Highlander","Toyota","46,000 miles",33998,"Highlander XLE","2022 Toyota","carmax",46000,33998,"Highlander","XLE","2022"
"3389",FALSE,"Toyota Highlander","Toyota","49,000 miles",33998,"Highlander XLE","2022 Toyota","carmax",49000,33998,"Highlander","XLE","2022"
"3390",FALSE,"Toyota Highlander","Toyota","42,000 miles",35998,"Highlander XLE","2022 Toyota","carmax",42000,35998,"Highlander","XLE","2022"
"3391",FALSE,"Toyota Highlander","Toyota","24,000 miles",36998,"Highlander XLE","2022 Toyota","carmax",24000,36998,"Highlander","XLE","2022"
"3392",FALSE,"Toyota Highlander","Toyota","50,000 miles",33998,"Highlander XLE","2022 Toyota","carmax",50000,33998,"Highlander","XLE","2022"
"3393",FALSE,"Toyota Highlander","Toyota","27,000 miles",36998,"Highlander XLE","2022 Toyota","carmax",27000,36998,"Highlander","XLE","2022"
"3394",FALSE,"Toyota Highlander","Toyota","24,000 miles",40998,"Highlander XLE","2022 Toyota","carmax",24000,40998,"Highlander","XLE","2022"
"3395",FALSE,"Toyota Highlander","Toyota","45,000 miles",34998,"Highlander XLE","2022 Toyota","carmax",45000,34998,"Highlander","XLE","2022"
"3396",FALSE,"Toyota Highlander","Toyota","37,000 miles",36998,"Highlander XLE","2022 Toyota","carmax",37000,36998,"Highlander","XLE","2022"
"3397",FALSE,"Toyota Highlander","Toyota","27,000 miles",35998,"Highlander XLE","2022 Toyota","carmax",27000,35998,"Highlander","XLE","2022"
"3398",FALSE,"Toyota Highlander","Toyota","24,000 miles",37998,"Highlander XLE","2022 Toyota","carmax",24000,37998,"Highlander","XLE","2022"
"3399",FALSE,"Toyota Highlander","Toyota","64,000 miles",32998,"Highlander XLE","2022 Toyota","carmax",64000,32998,"Highlander","XLE","2022"
"3400",FALSE,"Toyota Highlander","Toyota","20,000 miles",38998,"Highlander XLE","2022 Toyota","carmax",20000,38998,"Highlander","XLE","2022"
"3401",FALSE,"Toyota Highlander","Toyota","36,000 miles",37998,"Highlander XLE","2022 Toyota","carmax",36000,37998,"Highlander","XLE","2022"
"3402",FALSE,"Toyota Highlander","Toyota","58,000 miles",34998,"Highlander XLE","2022 Toyota","carmax",58000,34998,"Highlander","XLE","2022"
"3403",FALSE,"Toyota Highlander","Toyota","47,000 miles",32998,"Highlander XLE","2022 Toyota","carmax",47000,32998,"Highlander","XLE","2022"
"3404",FALSE,"Toyota Highlander","Toyota","36,000 miles",34998,"Highlander XLE","2022 Toyota","carmax",36000,34998,"Highlander","XLE","2022"
"3405",FALSE,"Toyota Highlander","Toyota","33,000 miles",35998,"Highlander XLE","2022 Toyota","carmax",33000,35998,"Highlander","XLE","2022"
"3406",FALSE,"Toyota Highlander","Toyota","25,000 miles",41998,"Highlander XSE","2022 Toyota","carmax",25000,41998,"Highlander","XSE","2022"
"3407",FALSE,"Toyota Highlander","Toyota","46,000 miles",37998,"Highlander XSE","2022 Toyota","carmax",46000,37998,"Highlander","XSE","2022"
"3408",FALSE,"Toyota Highlander","Toyota","18,000 miles",39998,"Highlander XSE","2022 Toyota","carmax",18000,39998,"Highlander","XSE","2022"
"3409",FALSE,"Toyota Highlander","Toyota","24,000 miles",39998,"Highlander XSE","2022 Toyota","carmax",24000,39998,"Highlander","XSE","2022"
"3410",FALSE,"Toyota Highlander","Toyota","7,000 miles",39998,"Highlander XSE","2022 Toyota","carmax",7000,39998,"Highlander","XSE","2022"
"3411",FALSE,"Toyota Highlander","Toyota","30,000 miles",38998,"Highlander XSE","2022 Toyota","carmax",30000,38998,"Highlander","XSE","2022"
"3412",FALSE,"Toyota Highlander","Toyota","22,000 miles",39998,"Highlander XSE","2022 Toyota","carmax",22000,39998,"Highlander","XSE","2022"
"3413",FALSE,"Toyota Highlander","Toyota","43,000 miles",37998,"Highlander XSE","2022 Toyota","carmax",43000,37998,"Highlander","XSE","2022"
"3414",FALSE,"Toyota Highlander","Toyota","47,000 miles",36998,"Highlander XSE","2022 Toyota","carmax",47000,36998,"Highlander","XSE","2022"
"3415",FALSE,"Toyota Highlander","Toyota","36,000 miles",34998,"Highlander XSE","2022 Toyota","carmax",36000,34998,"Highlander","XSE","2022"
"3416",FALSE,"Toyota Sequoia","Toyota","13,000 miles",63998,"Sequoia Platinum","2022 Toyota","carmax",13000,63998,"Sequoia","Platinum","2022"
"3417",FALSE,"Toyota Sequoia","Toyota","45,000 miles",62998,"Sequoia TRD Pro","2022 Toyota","carmax",45000,62998,"Sequoia","TRD Pro","2022"
"3418",TRUE,"Cadillac Escalade","Cadillac","46,000 miles",72998,"Escalade ESV Premium Luxury","2023 Cadillac","carmax",46000,72998,"Escalade","Premium Luxury","2023"
"3419",TRUE,"Cadillac Escalade","Cadillac","19,000 miles",78998,"Escalade ESV Premium Luxury","2023 Cadillac","carmax",19000,78998,"Escalade","Premium Luxury","2023"
"3420",TRUE,"Cadillac Escalade","Cadillac","32,000 miles",73998,"Escalade ESV Premium Luxury","2023 Cadillac","carmax",32000,73998,"Escalade","Premium Luxury","2023"
"3421",TRUE,"Cadillac Escalade","Cadillac","36,000 miles",74998,"Escalade ESV Premium Luxury Platinum","2023 Cadillac","carmax",36000,74998,"Escalade","Premium Luxury Platinum","2023"
"3422",TRUE,"Cadillac Escalade","Cadillac","47,000 miles",72998,"Escalade ESV Sport","2023 Cadillac","carmax",47000,72998,"Escalade","Sport","2023"
"3423",TRUE,"Cadillac Escalade","Cadillac","20,000 miles",81998,"Escalade ESV Sport","2023 Cadillac","carmax",20000,81998,"Escalade","Sport","2023"
"3424",TRUE,"Cadillac Escalade","Cadillac","31,000 miles",77998,"Escalade ESV Sport","2023 Cadillac","carmax",31000,77998,"Escalade","Sport","2023"
"3425",TRUE,"Cadillac Escalade","Cadillac","20,000 miles",85998,"Escalade ESV Sport Platinum","2023 Cadillac","carmax",20000,85998,"Escalade","Sport Platinum","2023"
"3426",TRUE,"Cadillac Escalade","Cadillac","26,000 miles",67998,"Escalade Luxury","2023 Cadillac","carmax",26000,67998,"Escalade","Luxury","2023"
"3427",TRUE,"Cadillac Escalade","Cadillac","51,000 miles",69998,"Escalade Premium Luxury","2023 Cadillac","carmax",51000,69998,"Escalade","Premium Luxury","2023"
"3428",TRUE,"Cadillac Escalade","Cadillac","19,000 miles",79998,"Escalade Premium Luxury","2023 Cadillac","carmax",19000,79998,"Escalade","Premium Luxury","2023"
"3429",TRUE,"Cadillac Escalade","Cadillac","4,000 miles",88998,"Escalade Premium Luxury","2023 Cadillac","carmax",4000,88998,"Escalade","Premium Luxury","2023"
"3430",TRUE,"Cadillac Escalade","Cadillac","32,000 miles",76998,"Escalade Premium Luxury","2023 Cadillac","carmax",32000,76998,"Escalade","Premium Luxury","2023"
"3431",TRUE,"Cadillac Escalade","Cadillac","45,000 miles",69998,"Escalade Premium Luxury","2023 Cadillac","carmax",45000,69998,"Escalade","Premium Luxury","2023"
"3432",TRUE,"Cadillac Escalade","Cadillac","46,000 miles",69998,"Escalade Premium Luxury","2023 Cadillac","carmax",46000,69998,"Escalade","Premium Luxury","2023"
"3433",TRUE,"Cadillac Escalade","Cadillac","25,000 miles",76998,"Escalade Premium Luxury","2023 Cadillac","carmax",25000,76998,"Escalade","Premium Luxury","2023"
"3434",TRUE,"Cadillac Escalade","Cadillac","38,000 miles",73998,"Escalade Premium Luxury","2023 Cadillac","carmax",38000,73998,"Escalade","Premium Luxury","2023"
"3435",TRUE,"Cadillac Escalade","Cadillac","55,000 miles",69998,"Escalade Premium Luxury Platinum","2023 Cadillac","carmax",55000,69998,"Escalade","Premium Luxury Platinum","2023"
"3436",TRUE,"Cadillac Escalade","Cadillac","17,000 miles",84998,"Escalade Premium Luxury Platinum","2023 Cadillac","carmax",17000,84998,"Escalade","Premium Luxury Platinum","2023"
"3437",TRUE,"Cadillac Escalade","Cadillac","32,000 miles",78998,"Escalade Premium Luxury Platinum","2023 Cadillac","carmax",32000,78998,"Escalade","Premium Luxury Platinum","2023"
"3438",TRUE,"Cadillac Escalade","Cadillac","44,000 miles",72998,"Escalade Premium Luxury Platinum","2023 Cadillac","carmax",44000,72998,"Escalade","Premium Luxury Platinum","2023"
"3439",TRUE,"Cadillac Escalade","Cadillac","49,000 miles",75998,"Escalade Sport","2023 Cadillac","carmax",49000,75998,"Escalade","Sport","2023"
"3440",TRUE,"Cadillac Escalade","Cadillac","30,000 miles",79998,"Escalade Sport","2023 Cadillac","carmax",30000,79998,"Escalade","Sport","2023"
"3441",TRUE,"Cadillac Escalade","Cadillac","20,000 miles",81998,"Escalade Sport Platinum","2023 Cadillac","carmax",20000,81998,"Escalade","Sport Platinum","2023"
"3442",TRUE,"Chevrolet Suburban 1500","Chevrolet","46,000 miles",62998,"Suburban 1500 High Country","2023 Chevrolet","carmax",46000,62998,"Suburban 1500","High Country","2023"
"3443",TRUE,"Chevrolet Suburban 1500","Chevrolet","36,000 miles",65998,"Suburban 1500 High Country","2023 Chevrolet","carmax",36000,65998,"Suburban 1500","High Country","2023"
"3444",TRUE,"Chevrolet Suburban 1500","Chevrolet","38,000 miles",49998,"Suburban 1500 LS","2023 Chevrolet","carmax",38000,49998,"Suburban 1500","LS","2023"
"3445",TRUE,"Chevrolet Suburban 1500","Chevrolet","73,000 miles",41998,"Suburban 1500 LS","2023 Chevrolet","carmax",73000,41998,"Suburban 1500","LS","2023"
"3446",TRUE,"Chevrolet Suburban 1500","Chevrolet","35,000 miles",47998,"Suburban 1500 LS","2023 Chevrolet","carmax",35000,47998,"Suburban 1500","LS","2023"
"3447",TRUE,"Chevrolet Suburban 1500","Chevrolet","22,000 miles",50998,"Suburban 1500 LS","2023 Chevrolet","carmax",22000,50998,"Suburban 1500","LS","2023"
"3448",TRUE,"Chevrolet Suburban 1500","Chevrolet","60,000 miles",43998,"Suburban 1500 LT","2023 Chevrolet","carmax",60000,43998,"Suburban 1500","LT","2023"
"3449",TRUE,"Chevrolet Suburban 1500","Chevrolet","58,000 miles",45998,"Suburban 1500 LT","2023 Chevrolet","carmax",58000,45998,"Suburban 1500","LT","2023"
"3450",TRUE,"Chevrolet Suburban 1500","Chevrolet","16,000 miles",63998,"Suburban 1500 LT","2023 Chevrolet","carmax",16000,63998,"Suburban 1500","LT","2023"
"3451",TRUE,"Chevrolet Suburban 1500","Chevrolet","62,000 miles",45998,"Suburban 1500 Premier","2023 Chevrolet","carmax",62000,45998,"Suburban 1500","Premier","2023"
"3452",TRUE,"Chevrolet Suburban 1500","Chevrolet","52,000 miles",50998,"Suburban 1500 Premier","2023 Chevrolet","carmax",52000,50998,"Suburban 1500","Premier","2023"
"3453",TRUE,"Chevrolet Suburban 1500","Chevrolet","49,000 miles",45998,"Suburban 1500 Premier","2023 Chevrolet","carmax",49000,45998,"Suburban 1500","Premier","2023"
"3454",TRUE,"Chevrolet Suburban 1500","Chevrolet","59,000 miles",60998,"Suburban 1500 Z71","2023 Chevrolet","carmax",59000,60998,"Suburban 1500","Z71","2023"
"3455",TRUE,"Chevrolet Suburban 1500","Chevrolet","19,000 miles",70998,"Suburban 1500 Z71","2023 Chevrolet","carmax",19000,70998,"Suburban 1500","Z71","2023"
"3456",TRUE,"Chevrolet Suburban 1500","Chevrolet","45,000 miles",62998,"Suburban 1500 Z71","2023 Chevrolet","carmax",45000,62998,"Suburban 1500","Z71","2023"
"3457",TRUE,"Chevrolet Suburban 1500","Chevrolet","49,000 miles",57998,"Suburban 1500 Z71","2023 Chevrolet","carmax",49000,57998,"Suburban 1500","Z71","2023"
"3458",TRUE,"Chevrolet Tahoe","Chevrolet","61,000 miles",57998,"Tahoe High Country","2023 Chevrolet","carmax",61000,57998,"Tahoe","High Country","2023"
"3459",TRUE,"Chevrolet Tahoe","Chevrolet","24,000 miles",64998,"Tahoe High Country","2023 Chevrolet","carmax",24000,64998,"Tahoe","High Country","2023"
"3460",TRUE,"Chevrolet Tahoe","Chevrolet","22,000 miles",68998,"Tahoe High Country","2023 Chevrolet","carmax",22000,68998,"Tahoe","High Country","2023"
"3461",TRUE,"Chevrolet Tahoe","Chevrolet","19,000 miles",61998,"Tahoe High Country","2023 Chevrolet","carmax",19000,61998,"Tahoe","High Country","2023"
"3462",TRUE,"Chevrolet Tahoe","Chevrolet","63,000 miles",51998,"Tahoe High Country","2023 Chevrolet","carmax",63000,51998,"Tahoe","High Country","2023"
"3463",TRUE,"Chevrolet Tahoe","Chevrolet","44,000 miles",60998,"Tahoe High Country","2023 Chevrolet","carmax",44000,60998,"Tahoe","High Country","2023"
"3464",TRUE,"Chevrolet Tahoe","Chevrolet","70,000 miles",52998,"Tahoe High Country","2023 Chevrolet","carmax",70000,52998,"Tahoe","High Country","2023"
"3465",TRUE,"Chevrolet Tahoe","Chevrolet","34,000 miles",58998,"Tahoe High Country","2023 Chevrolet","carmax",34000,58998,"Tahoe","High Country","2023"
"3466",TRUE,"Chevrolet Tahoe","Chevrolet","94,000 miles",47998,"Tahoe High Country","2023 Chevrolet","carmax",94000,47998,"Tahoe","High Country","2023"
"3467",TRUE,"Chevrolet Tahoe","Chevrolet","14,000 miles",63998,"Tahoe High Country","2023 Chevrolet","carmax",14000,63998,"Tahoe","High Country","2023"
"3468",TRUE,"Chevrolet Tahoe","Chevrolet","7,000 miles",68998,"Tahoe High Country","2023 Chevrolet","carmax",7000,68998,"Tahoe","High Country","2023"
"3469",TRUE,"Chevrolet Tahoe","Chevrolet","14,000 miles",67998,"Tahoe High Country","2023 Chevrolet","carmax",14000,67998,"Tahoe","High Country","2023"
"3470",TRUE,"Chevrolet Tahoe","Chevrolet","32,000 miles",61998,"Tahoe High Country","2023 Chevrolet","carmax",32000,61998,"Tahoe","High Country","2023"
"3471",TRUE,"Chevrolet Tahoe","Chevrolet","15,000 miles",67998,"Tahoe High Country","2023 Chevrolet","carmax",15000,67998,"Tahoe","High Country","2023"
"3472",TRUE,"Chevrolet Tahoe","Chevrolet","30,000 miles",51998,"Tahoe LS","2023 Chevrolet","carmax",30000,51998,"Tahoe","LS","2023"
"3473",TRUE,"Chevrolet Tahoe","Chevrolet","24,000 miles",50998,"Tahoe LS","2023 Chevrolet","carmax",24000,50998,"Tahoe","LS","2023"
"3474",TRUE,"Chevrolet Tahoe","Chevrolet","23,000 miles",49998,"Tahoe LS","2023 Chevrolet","carmax",23000,49998,"Tahoe","LS","2023"
"3475",TRUE,"Chevrolet Tahoe","Chevrolet","32,000 miles",46998,"Tahoe LS","2023 Chevrolet","carmax",32000,46998,"Tahoe","LS","2023"
"3476",TRUE,"Chevrolet Tahoe","Chevrolet","30,000 miles",48998,"Tahoe LS","2023 Chevrolet","carmax",30000,48998,"Tahoe","LS","2023"
"3477",TRUE,"Chevrolet Tahoe","Chevrolet","35,000 miles",45998,"Tahoe LS","2023 Chevrolet","carmax",35000,45998,"Tahoe","LS","2023"
"3478",TRUE,"Chevrolet Tahoe","Chevrolet","28,000 miles",51998,"Tahoe LS","2023 Chevrolet","carmax",28000,51998,"Tahoe","LS","2023"
"3479",TRUE,"Chevrolet Tahoe","Chevrolet","70,000 miles",43998,"Tahoe LT","2023 Chevrolet","carmax",70000,43998,"Tahoe","LT","2023"
"3480",TRUE,"Chevrolet Tahoe","Chevrolet","18,000 miles",58998,"Tahoe LT","2023 Chevrolet","carmax",18000,58998,"Tahoe","LT","2023"
"3481",TRUE,"Chevrolet Tahoe","Chevrolet","35,000 miles",54998,"Tahoe LT","2023 Chevrolet","carmax",35000,54998,"Tahoe","LT","2023"
"3482",TRUE,"Chevrolet Tahoe","Chevrolet","54,000 miles",50998,"Tahoe LT","2023 Chevrolet","carmax",54000,50998,"Tahoe","LT","2023"
"3483",TRUE,"Chevrolet Tahoe","Chevrolet","12,000 miles",57998,"Tahoe LT","2023 Chevrolet","carmax",12000,57998,"Tahoe","LT","2023"
"3484",TRUE,"Chevrolet Tahoe","Chevrolet","39,000 miles",53998,"Tahoe LT","2023 Chevrolet","carmax",39000,53998,"Tahoe","LT","2023"
"3485",TRUE,"Chevrolet Tahoe","Chevrolet","40,000 miles",52998,"Tahoe LT","2023 Chevrolet","carmax",40000,52998,"Tahoe","LT","2023"
"3486",TRUE,"Chevrolet Tahoe","Chevrolet","52,000 miles",46998,"Tahoe LT","2023 Chevrolet","carmax",52000,46998,"Tahoe","LT","2023"
"3487",TRUE,"Chevrolet Tahoe","Chevrolet","39,000 miles",52998,"Tahoe LT","2023 Chevrolet","carmax",39000,52998,"Tahoe","LT","2023"
"3488",TRUE,"Chevrolet Tahoe","Chevrolet","44,000 miles",49998,"Tahoe LT","2023 Chevrolet","carmax",44000,49998,"Tahoe","LT","2023"
"3489",TRUE,"Chevrolet Tahoe","Chevrolet","43,000 miles",50998,"Tahoe LT","2023 Chevrolet","carmax",43000,50998,"Tahoe","LT","2023"
"3490",TRUE,"Chevrolet Tahoe","Chevrolet","65,000 miles",41998,"Tahoe LT","2023 Chevrolet","carmax",65000,41998,"Tahoe","LT","2023"
"3491",TRUE,"Chevrolet Tahoe","Chevrolet","28,000 miles",51998,"Tahoe LT","2023 Chevrolet","carmax",28000,51998,"Tahoe","LT","2023"
"3492",TRUE,"Chevrolet Tahoe","Chevrolet","30,000 miles",64998,"Tahoe Premier","2023 Chevrolet","carmax",30000,64998,"Tahoe","Premier","2023"
"3493",TRUE,"Chevrolet Tahoe","Chevrolet","58,000 miles",48998,"Tahoe Premier","2023 Chevrolet","carmax",58000,48998,"Tahoe","Premier","2023"
"3494",TRUE,"Chevrolet Tahoe","Chevrolet","15,000 miles",61998,"Tahoe Premier","2023 Chevrolet","carmax",15000,61998,"Tahoe","Premier","2023"
"3495",TRUE,"Chevrolet Tahoe","Chevrolet","29,000 miles",58998,"Tahoe Premier","2023 Chevrolet","carmax",29000,58998,"Tahoe","Premier","2023"
"3496",TRUE,"Chevrolet Tahoe","Chevrolet","96,000 miles",44998,"Tahoe RST","2023 Chevrolet","carmax",96000,44998,"Tahoe","RST","2023"
"3497",TRUE,"Chevrolet Tahoe","Chevrolet","59,000 miles",55998,"Tahoe RST","2023 Chevrolet","carmax",59000,55998,"Tahoe","RST","2023"
"3498",TRUE,"Chevrolet Tahoe","Chevrolet","27,000 miles",59998,"Tahoe RST","2023 Chevrolet","carmax",27000,59998,"Tahoe","RST","2023"
"3499",TRUE,"Chevrolet Tahoe","Chevrolet","22,000 miles",64998,"Tahoe RST","2023 Chevrolet","carmax",22000,64998,"Tahoe","RST","2023"
"3500",TRUE,"Chevrolet Tahoe","Chevrolet","68,000 miles",52998,"Tahoe RST","2023 Chevrolet","carmax",68000,52998,"Tahoe","RST","2023"
"3501",TRUE,"Chevrolet Tahoe","Chevrolet","14,000 miles",66998,"Tahoe RST","2023 Chevrolet","carmax",14000,66998,"Tahoe","RST","2023"
"3502",TRUE,"Chevrolet Tahoe","Chevrolet","40,000 miles",55998,"Tahoe RST","2023 Chevrolet","carmax",40000,55998,"Tahoe","RST","2023"
